artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
Amber Mark,Love Is Stronger Than Pride,49.0,0.161,0.611,232273.0,0.662,0.00037200000000000004,A,0.069,-7.608,Major,0.0403,159.961,0.203,Alternative
Story Of The Year,Until the Day I Die,62.0,0.127,0.597,235200.0,0.9309999999999999,0.0,B,0.0504,-4.591,Minor,0.0984,92.00299999999999,0.534,Alternative
Interpol,Obstacle 1,56.0,5.17e-05,0.377,251333.0,0.937,0.578,F,0.0676,-4.898,Major,0.0649,120.53200000000001,0.375,Alternative
Queens of the Stone Age,Un-Reborn Again,48.0,0.0169,0.42,400711.0,0.752,0.0214,G,0.1169999999999999,-5.002,Minor,0.0386,111.105,0.461,Alternative
Radiohead,Nude,58.0,0.833,0.537,255387.0,0.342,0.6,E,0.0856,-9.785,Major,0.0338,128.33100000000002,0.156,Alternative
Stereo Skyline,Man I Think I Love Her,42.0,0.0117,0.585,194700.0,0.927,0.0,F#,0.0889,-3.0589999999999997,Major,0.0572,99.961,0.8959999999999999,Alternative
Alice In Chains,Never Fade,43.0,3.85e-05,0.52,280427.0,0.94,0.0713,A#,0.12300000000000001,-5.311,Minor,0.0356,126.977,0.743,Alternative
,Too Far Gone,40.0,0.0713,0.49200000000000005,206760.0,0.7979999999999999,5.6299999999999986e-05,A,0.35100000000000003,-3.8110000000000004,Minor,0.0407,158.012,0.518,Alternative
Two Door Cinema Club,Changing of the Seasons,51.0,5.18e-05,0.544,222880.0,0.865,0.00029,D,0.1159999999999999,-4.644,Major,0.1369999999999999,130.014,0.593,Alternative
Alice In Chains,Right Turn,42.0,0.402,0.5,194040.0,0.318,0.0,G#,0.1169999999999999,-11.015999999999998,Major,0.0239,96.45100000000001,0.226,Alternative
Mike Shinoda,Prove You Wrong,47.0,0.231,0.529,,0.642,0.0,C#,0.111,-5.648,Minor,0.1159999999999999,200.215,0.354,Alternative
System Of A Down,Chic 'N' Stu,49.0,0.0173,0.611,143627.0,0.795,0.0,F#,0.1159999999999999,-3.428,Major,0.04,95.759,0.3829999999999999,Alternative
Cake,Rock 'n' Roll Lifestyle,42.0,0.331,0.71,254067.0,0.462,0.0,A,0.1369999999999999,-9.737,Major,0.21100000000000002,,0.937,Alternative
,Soldier Side,59.0,0.264,0.287,220267.0,0.818,2.42e-06,C#,0.12,-1.6909999999999998,Minor,0.0384,153.004,0.174,Alternative
Tenth Avenue North,By Your Side,52.0,0.0649,0.4539999999999999,241827.0,0.7,1.1e-06,G,0.115,-6.222,Major,0.0264,130.09,0.0704,Alternative
Relient K,Be My Escape,59.0,0.00605,0.5539999999999999,240453.0,0.8640000000000001,0.0,A,0.132,-5.062,Major,0.0394,112.523,0.299,Alternative
Stone Temple Pilots,Vasoline,58.0,0.00141,0.297,174760.0,0.9890000000000001,0.000167,A#,0.0911,-4.945,Major,0.111,168.893,0.3229999999999999,Alternative
The Front Bottoms,Funny You Should Ask,44.0,0.00525,0.451,213802.0,0.9179999999999999,1.41e-06,C,0.133,-5.6370000000000005,Major,0.0579,141.173,0.779,Alternative
3 Doors Down,Citizen/Soldier,47.0,0.0111,0.631,232907.0,0.821,0.0156,G#,0.1969999999999999,-5.502999999999999,Major,0.0343,97.00299999999999,0.486,Alternative
Volbeat,The Hangman's Body Count,46.0,5.870000000000001e-05,0.556,315280.0,0.948,0.00498,G,0.29600000000000004,-5.315,Minor,0.0276,102.50399999999999,0.284,Alternative
Ravyn Lenae,Last Breath - EP Version,46.0,0.0329,0.474,216763.0,0.556,0.00364,A#,0.165,-6.79,Major,0.0857,79.67699999999999,0.278,Alternative
Linkin Park,Points of Authority,64.0,0.03,0.512,200240.0,0.97,0.0,G#,0.0994,-3.886,Minor,0.212,94.95200000000001,0.42700000000000005,Alternative
,Fall In Love - Instrumental,47.0,0.00505,0.672,187548.0,0.491,0.8590000000000001,G#,0.0604,-12.020999999999999,Major,0.044000000000000004,,0.889,Alternative
Gorillaz,Hallelujah Money (feat. Benjamin Clementine),47.0,0.0964,0.3989999999999999,263107.0,0.522,7.3e-05,G,0.431,-7.263,Major,0.0325,162.136,0.29,Alternative
Neutral Milk Hotel,In the Aeroplane Over the Sea,61.0,0.395,0.275,202347.0,0.7140000000000001,0.0,G,0.115,-5.124,Major,0.0328,94.08200000000001,0.242,Alternative
Kurt Vile,Loading Zones,52.0,0.0268,0.524,203133.0,0.848,0.000739,E,0.0765,-4.242,Minor,0.0297,112.221,0.792,Alternative
Rawayana,Mamita (feat. Natalia Lafourcade),55.0,0.0637,0.8170000000000001,267200.0,0.526,0.000459,D,0.107,-10.390999999999998,Major,0.0374,118.995,0.606,Alternative
Sonic Youth,Superstar,54.0,0.0468,0.37200000000000005,,0.499,0.28300000000000003,F,0.125,-9.158999999999999,Minor,0.0289999999999999,84.212,0.172,Alternative
Frank Ocean,Chanel,73.0,0.8740000000000001,0.7759999999999999,210285.0,0.503,0.0,C,0.1119999999999999,-5.732,Minor,0.237,110.134,0.473,Alternative
Alice In Chains,Check My Brain,52.0,3.28e-06,0.44,237907.0,0.8440000000000001,0.0514,A#,0.723,-3.315,Major,0.0461,113.98899999999999,0.304,Alternative
Audioslave,Bring Em Back Alive,43.0,0.00774,0.523,328773.0,0.7190000000000001,0.018000000000000002,E,0.0957,-5.452000000000001,Major,0.0586,126.899,0.402,Alternative
Nickelback,Next Go Round,47.0,2.23e-05,0.505,223893.0,0.9640000000000001,0.0717,A#,0.0381,-2.7110000000000003,Minor,0.15,164.046,0.6,Alternative
Earl Sweatshirt,20 Wave Caps,46.0,0.0582,0.498,132373.0,0.748,0.0,G#,0.281,-7.218,Major,0.434,77.601,0.426,Alternative
GoldLink,Zulu Screams (feat. Maleek Berry & Bibi Bourelly),60.0,0.16,0.748,177707.0,0.937,0.0122,F#,0.127,-5.506,Minor,0.17300000000000001,126.042,0.6829999999999999,Alternative
Black Pistol Fire,Level,47.0,0.0182,0.56,200737.0,0.818,0.0,F#,0.179,-4.873,Minor,0.0457,,0.3979999999999999,Alternative
Red Hot Chili Peppers,Police Station,54.0,0.2319999999999999,0.499,335893.0,0.816,0.0,A,0.105,-3.9130000000000003,Minor,0.0358,82.01700000000001,0.275,Alternative
Trapt,Headstrong,70.0,0.000172,0.49200000000000005,285570.0,0.8959999999999999,2.78e-06,E,0.1889999999999999,-5.819,Minor,0.1169999999999999,184.981,0.534,Alternative
,Nikes,68.0,0.695,0.5429999999999999,314075.0,0.3939999999999999,0.000239,G#,0.10800000000000001,-9.637,Major,0.0864,137.811,0.11800000000000001,Alternative
Incubus,Here in My Room,40.0,0.322,0.46,259000.0,0.654,0.000302,G#,0.142,-4.553,Major,0.0258,141.991,0.19,Alternative
Lolo Zouaï,Moi,53.0,0.0116,0.515,192907.0,0.54,0.0,F,0.156,-7.855,Minor,0.0336,92.87100000000001,0.121,Alternative
Hollyn,Isaac,43.0,0.28,0.5920000000000001,240817.0,0.43700000000000006,2.43e-06,G,0.27,-7.3370000000000015,Major,0.0523,91.58,0.341,Alternative
Never Shout Never,Can't Stand It,48.0,0.0302,0.684,170560.0,0.622,1.09e-06,D,0.2769999999999999,-5.313,Major,0.0334,125.97399999999999,0.368,Alternative
Hot Chip,Boy From School,55.0,0.161,0.631,319653.0,0.863,5.85e-05,G#,0.0846,-3.963,Minor,0.0297,125.994,0.49700000000000005,Alternative
Mahalia,No Reply,51.0,0.546,0.7040000000000001,193813.0,0.564,5.13e-06,G,0.0962,-6.292000000000002,Minor,0.0699,123.072,0.586,Alternative
Avatar,Hail The Apocalypse,46.0,7.44e-05,0.424,253680.0,0.991,0.00647,F#,0.223,-4.169,Major,0.0673,93.12200000000001,0.295,Alternative
Akurei,August,43.0,0.184,0.7440000000000001,177570.0,0.565,0.000336,D,0.14,-8.52,Major,0.0474,139.999,0.358,Alternative
Teenage Wrist,"Stoned, Alone",41.0,3.71e-05,0.426,189363.0,0.8240000000000001,0.0515,G,0.0477,-3.698,Major,0.0342,82.021,0.521,Alternative
Nick Hakim,I Don't Know,53.0,0.722,0.512,299839.0,0.313,0.0163,D,0.1119999999999999,-9.527999999999999,Major,0.0392,110.23700000000001,0.1159999999999999,Alternative
Peter Bjorn and John,Second Chance,41.0,0.0204,0.5870000000000001,252853.0,0.965,0.00296,G,0.0969999999999999,-1.5419999999999998,Major,0.0885,132.826,0.7709999999999999,Alternative
TobyMac,Speak Life,53.0,0.1369999999999999,0.65,205080.0,0.888,0.0,A,0.0879,-3.35,Major,0.0515,90.01299999999999,0.565,Alternative
Audioslave,Doesn't Remind Me,61.0,0.1169999999999999,0.439,255000.0,0.779,1.17e-06,A,0.0982,-3.469,Major,0.0367,99.429,0.225,Alternative
Three Days Grace,Over and Over,52.0,0.0283,0.434,191907.0,0.763,0.0,C,0.153,-4.123,Major,0.0327,138.941,0.249,Alternative
Marilyn Manson,This Is The New Shit,45.0,0.000793,0.5760000000000001,260093.0,0.873,0.00225,D,0.113,-6.058,Major,0.111,178.142,0.595,Alternative
Hot Chip,Bath Full of Ecstasy,51.0,0.0289,0.669,240107.0,0.573,1.21e-05,A#,0.129,-9.131,Major,0.0319,106.986,0.385,Alternative
,Sixteen Saltines,50.0,0.0136,0.603,155720.0,0.868,7.04e-06,B,0.0767,-7.891,Minor,0.0887,131.519,0.68,Alternative
Demon Hunter,More Than Bones,41.0,2.61e-05,0.41100000000000003,255160.0,0.986,0.025,F#,0.128,-4.705,Minor,0.313,159.963,0.275,Alternative
Destroyer,Painter in Your Pocket,49.0,0.674,0.5660000000000001,,0.511,3.02e-06,F#,0.221,-8.826,Minor,0.0614,123.311,0.258,Alternative
Garbage,#1 Crush,47.0,0.000294,0.634,285107.0,0.63,0.00103,D,0.349,-7.112,Minor,0.0234,94.195,0.424,Alternative
Archy Marshall,Arise Dear Brother,36.0,0.45,0.57,174801.0,0.395,0.00307,C#,0.13,-14.18,Major,0.205,109.961,0.1939999999999999,Alternative
Destroyer,It's Gonna Take an Airplane,48.0,0.354,0.611,221427.0,0.384,2.6600000000000006e-05,B,0.10300000000000001,-12.720999999999998,Minor,0.0292,,0.551,Alternative
Culture Abuse,Dip,40.0,0.00109,0.602,170613.0,0.8220000000000001,0.000146,E,0.359,-6.1129999999999995,Major,0.0336,,0.871,Alternative
Kari Jobe,Forever - Live,58.0,0.0193,0.248,409987.0,0.6970000000000001,9.5e-06,G#,0.4429999999999999,-5.862,Major,0.0413,144.197,0.1159999999999999,Alternative
Blitzen Trapper,Furr,58.0,0.475,0.5710000000000001,247507.0,0.518,0.0,D,0.131,-9.57,Major,0.0523,91.725,0.495,Alternative
TV On The Radio,Wolf Like Me,58.0,0.00175,0.22,279293.0,0.8,0.00916,G,0.49200000000000005,-5.11,Major,0.0504,176.047,0.213,Alternative
BANKS,Stroke,60.0,0.642,0.449,206360.0,0.731,9.31e-05,F#,0.298,-4.641,Major,0.29100000000000004,78.57,0.5710000000000001,Alternative
Skillet,Save Me,61.0,0.000377,0.556,223241.0,0.888,0.0,C#,0.214,-3.985,Minor,0.0377,96.03299999999999,0.446,Alternative
Milo,Folk-Metaphysics,43.0,0.3339999999999999,0.687,281854.0,0.529,0.0,A,0.0858,-11.067,Minor,0.344,108.96600000000001,0.166,Alternative
MISSIO,Animal,43.0,0.0152,0.43700000000000006,210187.0,0.708,0.0005769999999999,B,0.13,-5.811,Minor,0.0315,140.125,0.198,Alternative
Kali Uchis,Ridin Round,50.0,0.0073,0.823,276500.0,0.7879999999999999,2.9600000000000005e-05,C#,0.0826,-5.888,Minor,0.0522,119.98100000000001,0.96,Alternative
,Best Friends,60.0,0.000719,0.506,179840.0,0.932,0.0594,F,0.174,-6.11,Minor,0.11,99.929,0.5489999999999999,Alternative
Young the Giant,Titus Was Born,47.0,0.36200000000000004,0.586,242627.0,0.452,0.0009119999999999,C,0.10400000000000001,-8.481,Major,0.0391,90.046,0.122,Alternative
A Perfect Circle,Disillusioned,53.0,0.155,0.2269999999999999,353708.0,0.634,0.00029,F,0.345,-6.347,Major,0.04,81.918,0.152,Alternative
Capstan,Wax Poetic,43.0,0.0142,0.493,,0.77,0.0138,F#,0.133,-6.88,Major,0.0497,137.933,0.14300000000000002,Alternative
,Dormir Soñando,57.0,0.121,0.71,189467.0,0.932,3.63e-06,F#,0.114,-6.653,Minor,0.0769,112.915,0.7959999999999999,Alternative
Pearl Jam,Elderly Woman Behind the Counter in a Small Town (Remastered),61.0,0.0519,0.29100000000000004,196187.0,0.493,9.15e-06,G,0.1009999999999999,-9.461,Major,0.0279999999999999,182.032,0.183,Alternative
Them Crooked Vultures,Dead End Friends,41.0,0.00409,0.358,195533.0,0.951,0.039,F#,0.754,-3.2969999999999997,Major,0.115,151.66299999999998,0.5710000000000001,Alternative
Beastie Boys,Body Movin' - Remastered,47.0,0.0036299999999999,0.755,,0.9179999999999999,0.0119,F#,0.0357,-6.518,Major,0.0956,99.036,0.565,Alternative
Zoé,No Hay Mal Que Dure,57.0,0.27,0.46,292120.0,0.747,0.875,C,0.126,-7.544,Major,0.0289,,0.535,Alternative
Kota the Friend,Melvin's Interlude,40.0,0.841,0.496,72000.0,0.41700000000000004,0.0,F,0.0841,-13.638,Major,0.385,74.65100000000001,0.449,Alternative
,Cariñito,52.0,0.129,0.7709999999999999,219733.0,0.638,0.0579,C,0.23600000000000002,-6.346,Major,0.0378,98.0,0.653,Alternative
Noname,Bye Bye Baby,46.0,0.843,0.518,169242.0,0.382,1.67e-05,F#,0.11,-12.975999999999999,Major,0.451,82.82700000000001,0.496,Alternative
Anthem Lights,One Republic Mash-Up,46.0,0.6559999999999999,0.359,157974.0,0.444,0.0,D#,0.163,-5.962999999999999,Major,0.0318,124.682,0.29,Alternative
Hannah Kerr,Warrior,45.0,0.00144,0.451,223173.0,0.765,3.48e-06,F#,0.105,-3.963,Major,0.034,80.04,0.358,Alternative
,Great I Am,51.0,0.00799,0.24600000000000002,328933.0,0.51,4.57e-05,D,0.325,-6.6370000000000005,Major,0.036000000000000004,159.915,0.1009999999999999,Alternative
Saba,LOGOUT,53.0,0.0102,0.787,150108.0,0.382,0.0,C#,0.092,-9.982999999999999,Major,0.45,86.779,0.392,Alternative
Red Hot Chili Peppers,Turn It Again,47.0,0.0113,0.47200000000000003,365533.0,0.8759999999999999,0.000411,G,0.207,-3.102,Minor,0.10300000000000001,110.516,0.638,Alternative
Small Black,No Stranger,51.0,0.0013,0.506,272400.0,0.858,0.00238,C,0.127,-5.099,Major,0.0331,116.984,0.316,Alternative
The Fratellis,Flathead,41.0,0.0118,0.599,,0.9420000000000001,0.0,C,0.327,-5.1960000000000015,Major,0.155,105.14399999999999,0.3339999999999999,Alternative
AFI,Miss Murder,67.0,0.000213,0.309,206587.0,0.875,0.00168,C#,0.113,-4.49,Major,0.0488,143.526,0.725,Alternative
Ab-Soul,Bloody Waters (with Anderson .Paak & James Blake),63.0,0.185,0.507,272307.0,0.606,0.0,G#,0.174,-8.758,Major,0.452,180.607,0.2019999999999999,Alternative
MF DOOM,Gas Drawls,44.0,0.126,0.773,223493.0,0.764,1.1400000000000001e-05,B,0.223,-6.206,Major,0.256,91.301,0.53,Alternative
Soil,Halo,60.0,2.8699999999999996e-05,0.529,195653.0,0.92,0.00202,D#,0.0582,-4.168,Major,0.0649,111.132,0.4379999999999999,Alternative
MARINA,Starring Role,46.0,0.122,0.529,206987.0,0.8,0.0,C#,0.0704,-4.99,Minor,0.067,143.99200000000002,0.41,Alternative
Seether,Walk Away From The Sun,45.0,0.00312,0.3289999999999999,253907.0,0.7609999999999999,0.0,B,0.158,-3.9360000000000004,Major,0.0322,,0.3229999999999999,Alternative
LEDGER,Ruins,39.0,0.732,0.43,237627.0,0.48200000000000004,0.0,G,0.151,-5.961,Major,0.0279999999999999,71.006,0.354,Alternative
Serj Tankian,Empty Walls,57.0,0.00161,0.4639999999999999,230027.0,0.963,0.0,C,0.196,-3.568,Minor,0.0484,160.071,0.528,Alternative
Rise Against,House On Fire - Ghost Note Symphonies,47.0,0.701,0.509,204382.0,0.591,0.0,F#,0.111,-5.754,Major,0.0332,151.991,0.6509999999999999,Alternative
Our Lady Peace,Superman's Dead,50.0,0.0104,0.247,255327.0,0.8690000000000001,8.59e-06,C#,0.0954,-8.382,Major,0.0542,175.26,0.601,Alternative
Bebe,Que nadie me levante la voz,0.0,0.149,0.8270000000000001,158067.0,0.8,0.0,E,0.0555,-6.755,Minor,0.1969999999999999,110.064,0.731,Alternative
X Ambassadors,Free & Lonely,42.0,0.018000000000000002,0.494,248400.0,0.535,0.0,A,0.331,-7.032,Major,0.0449,142.315,0.3229999999999999,Alternative
,Never Know,58.0,0.0947,0.645,249680.0,0.5710000000000001,3.32e-06,F,0.185,-9.021,Minor,0.2,95.223,0.184,Alternative
Bad Wolves,Hear Me Now (feat. DIAMANTE),58.0,0.00343,0.3379999999999999,219760.0,0.8059999999999999,0.0,A,0.14400000000000002,-7.417000000000002,Minor,0.0767,160.821,0.278,Alternative
Gorillaz,Submission (feat. Danny Brown & Kelela),51.0,0.0069700000000000005,0.677,201573.0,0.83,0.0,E,0.134,-3.96,Major,0.0489,137.997,0.612,Alternative
Anthem Lights,I Want It That Way,49.0,0.745,0.379,196970.0,0.25,0.0,A,0.107,-6.0089999999999995,Major,0.0318,99.23299999999999,0.385,Alternative
The O'My's,"Bout a Dolla (feat. Chuck Inglish, Chance the Rapper, Chip tha Ripper & Twista)",38.0,0.237,0.743,290168.0,0.617,7.47e-06,G,0.33,-7.829,Major,0.18600000000000003,90.046,0.56,Alternative
Mandisa,Good News,44.0,0.147,0.738,,0.7979999999999999,0.0,F,0.237,-4.372,Minor,0.0366,109.0,0.873,Alternative
11:11,Listen,47.0,0.1009999999999999,0.747,289756.0,0.327,0.0262,A#,0.115,-11.972000000000001,Minor,0.0911,81.958,0.193,Alternative
Daughtry,What About Now,50.0,0.0629,0.363,250311.0,0.8340000000000001,0.0,A,0.1639999999999999,-2.826,Minor,0.0436,,0.275,Alternative
BANKS,Warm Water - Snakehips Remix,55.0,0.24100000000000002,0.511,253585.0,0.6779999999999999,0.0,E,0.0948,-6.858,Minor,0.8690000000000001,212.137,0.405,Alternative
,Keep Making Me,41.0,0.18600000000000003,0.489,201573.0,0.4639999999999999,9.25e-05,F#,0.109,-6.619,Major,0.0303,74.913,0.215,Alternative
Beastie Boys,Sure Shot - 1999 - Remaster,47.0,0.355,0.701,200173.0,0.813,0.0,C#,0.136,-7.8889999999999985,Major,0.15,97.865,0.52,Alternative
The Smashing Pumpkins,Perfect,48.0,0.00911,0.644,202853.0,0.912,0.647,G,0.449,-6.327000000000001,Major,0.0436,,0.54,Alternative
Chevelle,The Red,66.0,0.000671,0.509,238400.0,0.843,0.0008029999999999,C#,0.348,-3.318,Minor,0.0488,140.055,0.332,Alternative
Sinead Harnett,Pulling Away (feat. Gallant),46.0,0.29600000000000004,0.696,199603.0,0.59,0.0,A#,0.384,-6.553,Major,0.054000000000000006,143.966,0.375,Alternative
The Story So Far,The Glass,44.0,5.98e-05,0.3289999999999999,167888.0,0.986,0.0,C#,0.098,-4.0,Major,0.0961,195.984,0.364,Alternative
,River,57.0,0.2739999999999999,0.726,214280.0,0.484,2.44e-06,D,0.0874,-6.707000000000002,Minor,0.0477,62.493,0.561,Alternative
The Velvet Underground,Femme Fatale,52.0,0.9129999999999999,0.55,159000.0,0.145,0.0,C,0.11800000000000001,-15.753,Major,0.0332,103.91799999999999,0.138,Alternative
All That Remains,For You,43.0,0.0454,0.465,256280.0,0.85,0.0,C#,0.125,-2.325,Major,0.0351,92.037,0.397,Alternative
Omar Apollo,Ashamed,51.0,0.483,0.655,204213.0,0.451,0.0315,C,0.129,-4.711,Major,0.2289999999999999,91.036,0.5870000000000001,Alternative
Mike Shinoda,Ghosts,46.0,0.0134,0.679,174573.0,0.8340000000000001,0.0029100000000000003,G,0.1939999999999999,-5.984,Major,0.0738,103.053,0.3879999999999999,Alternative
Daveed Diggs,The Election of 1800,57.0,0.319,0.731,,0.42,0.0,A#,0.306,-10.199,Major,0.4629999999999999,67.41,0.645,Alternative
City Harbor,Somebody Tell Them,44.0,0.0427,0.446,222773.0,0.795,0.0,A#,0.375,-5.195,Major,0.0428,74.953,0.249,Alternative
Cass McCombs,Brighter!,55.0,0.217,0.625,236960.0,0.469,0.37200000000000005,E,0.124,-11.292,Minor,0.0251,108.516,0.6659999999999999,Alternative
Nilüfer Yanya,Baby Blu,47.0,0.052000000000000005,0.778,281171.0,0.774,0.00118,A,0.109,-7.402,Minor,0.0457,124.94200000000001,0.5820000000000001,Alternative
Chevelle,Saferwaters,43.0,0.00018,0.435,251293.0,0.91,1.36e-06,D,0.141,-3.222,Major,0.0515,131.963,0.308,Alternative
System Of A Down,F**k The System,48.0,0.00216,0.474,132733.0,0.9940000000000001,0.126,G#,0.314,-1.8840000000000001,Major,0.10300000000000001,171.433,0.847,Alternative
Lolo Zouaï,Caffeine,55.0,0.5760000000000001,0.746,159733.0,0.657,0.000592,C#,0.235,-5.965,Minor,0.0898,155.955,0.545,Alternative
Lou Val,Crisp,44.0,0.42,0.7140000000000001,207222.0,0.5579999999999999,7.31e-05,B,0.1009999999999999,-7.507999999999999,Minor,0.0619,135.076,0.207,Alternative
Majid Jordan,Her,58.0,0.00372,0.675,300729.0,0.5,0.00268,C#,0.114,-6.6,Major,0.0516,90.029,0.0709,Alternative
Motörhead,Killed by Death,55.0,5.18e-05,0.3779999999999999,278307.0,0.953,0.000695,E,0.303,-4.9689999999999985,Minor,0.0527,,0.268,Alternative
Seether,Same Damn Life,52.0,0.000325,0.595,199707.0,0.9490000000000001,4.24e-05,F,0.306,-4.327,Major,0.0476,117.97,0.772,Alternative
Gin Blossoms,Follow You Down,46.0,0.0176,0.474,270067.0,0.9209999999999999,0.0,E,0.0344,-7.05,Minor,0.0488,155.782,0.6709999999999999,Alternative
Nirvana,Lithium,65.0,0.00203,0.68,257053.0,0.65,0.0,G,0.0622,-6.336,Major,0.0378,123.238,0.486,Alternative
Modern Baseball,Tears Over Beers,49.0,0.0008439999999999,0.29,,0.629,0.000728,C#,0.107,-7.0520000000000005,Major,0.0637,179.797,0.289,Alternative
Foo Fighters,"White Limo - Live at the Roundhouse, London, UK - July 2011",35.0,0.000215,0.222,194453.0,0.997,0.1169999999999999,A,0.5429999999999999,-4.503,Major,0.111,174.637,0.14,Alternative
The Swellers,The Best I Ever Had - Allbum Version,47.0,9.09e-05,0.359,239560.0,0.983,3.54e-05,D,0.335,-3.69,Minor,0.0864,193.042,0.486,Alternative
Puddle Of Mudd,Blurry,63.0,0.01,0.44,304000.0,0.929,0.0,D#,0.142,-4.494,Minor,0.0525,157.49,0.495,Alternative
Young the Giant,Heat of the Summer,61.0,0.00515,0.602,,0.856,2.97e-06,G,0.098,-5.558,Major,0.0458,80.021,0.895,Alternative
The Internet,Gabby,46.0,0.00909,0.498,212080.0,0.78,0.16,A,0.25,-4.947,Major,0.201,156.77200000000002,0.657,Alternative
The Black Keys,Meet Me in the City,50.0,0.579,0.48200000000000004,218467.0,0.754,0.2269999999999999,A,0.11,-5.4860000000000015,Major,0.0538,121.41799999999999,0.301,Alternative
Brandon Heath,Whole Heart,48.0,0.41600000000000004,0.613,183493.0,0.773,0.0,F#,0.0875,-3.845,Major,0.0297,96.037,0.618,Alternative
Open Mike Eagle,Ziggy Starfish (Anxiety Raps) [feat. Gold Panda],41.0,0.0117,0.6829999999999999,175357.0,0.86,0.000379,G,0.35600000000000004,-7.317,Major,0.31,143.311,0.298,Alternative
Linkin Park,Until It's Gone,56.0,0.0172,0.47,233240.0,0.878,0.054000000000000006,E,0.235,-3.391,Minor,0.0429,114.986,0.322,Alternative
Hollywood Undead,City,50.0,0.0263,0.55,214040.0,0.775,0.0,F,0.08,-6.18,Minor,0.051,,0.664,Alternative
6LACK,Switch - DEVAULT Remix,52.0,0.0253,0.34700000000000003,229481.0,0.836,5.6999999999999996e-05,A,0.305,-6.144,Minor,0.363,86.397,0.1369999999999999,Alternative
Mon Laferte,Antes De Ti,59.0,0.2289999999999999,0.504,,0.604,2.25e-06,G,0.278,-4.577,Minor,0.0262,92.111,0.327,Alternative
KAYTRANADA,YOU'RE THE ONE,62.0,0.0323,0.8240000000000001,227707.0,0.396,0.0028899999999999,D,0.10800000000000001,-9.663,Major,0.332,118.053,0.252,Alternative
Third Day,Born Again,40.0,0.244,0.298,216933.0,0.672,0.0,G,0.0993,-5.526,Major,0.0347,108.04700000000001,0.15,Alternative
